tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
202092,0600,SANTA GIULIETTA,315,SHIPC,2020-02-06,2020-02-06,False
198140,0602,HANJIN OTTAWA,315,SHIPC,2019-01-02,2019-01-02,False
199896,0608,MSC BENEDETTA,315,SHIPC,2019-06-21,2019-06-21,False
155198,060Q,CHICAGO EXPRESS,315,SHIPC,2015-11-09,2019-08-21,False
198162,060V,BUXCONTACT,315,SHIPC,2019-01-05,2019-01-05,False
121000,0611,BERLIN,315,SHIPC,2006-12-21,2016-01-29,False
121001,0612,NATIONAL,315,SHIPC,2006-12-21,2009-11-23,False
121002,0613,SCHWABENLAND,315,SHIPC,2006-12-21,2009-12-08,False
131640,0614,ANNE MARIE,315,SHIPC,2009-02-04,2013-08-15,False
121003,061A,SEAPAC BUNKER HILL,315,SHIPC,2006-12-21,2018-06-11,False
121004,061B,SEAPAC LEXINGTON,315,SHIPC,2006-12-21,2006-12-21,False
121005,061C,SEAPAC PRINCETON,315,SHIPC,2006-12-21,2006-12-21,False
121006,061D,SEAPAC CONCORD,315,SHIPC,2006-12-21,2006-12-21,False
121007,061E,SEAPAC VALLEY FORGE,315,SHIPC,2006-12-21,2006-12-21,False
121008,061F,CAP SAN MARCO,315,SHIPC,2006-12-21,2006-12-21,False
121009,061G,ANNIEMARIE,315,SHIPC,2006-12-21,2012-02-28,False
121010,061H,CAP SAN AUGUSTIN,315,SHIPC,2006-12-21,2006-12-21,False
121011,061I,SUNNA HAV,315,SHIPC,2006-12-21,2006-12-21,False
121012,061J,SCHLESWIG HOLSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121013,061K,BAYERN,315,SHIPC,2006-12-21,2006-12-21,False
121014,061L,HESSEN,315,SHIPC,2006-12-21,2006-12-21,False
121015,061M,LUETJENS,315,SHIPC,2006-12-21,2006-12-21,False
121016,061N,MOELDERS,315,SHIPC,2006-12-21,2006-12-21,False
198118,061O,HANJIN COPENHAGEN,315,SHIPC,2018-12-30,2018-12-30,False
121017,061P,ROMMEL,315,SHIPC,2006-12-21,2006-12-21,False
121018,061Q,KOELN,315,SHIPC,2006-12-21,2006-12-21,False
121019,061R,EMDEN,315,SHIPC,2006-12-21,2006-12-21,False
121020,061S,AUGSBURG,315,SHIPC,2006-12-21,2006-12-21,False
121021,061T,KARLSRUHE,315,SHIPC,2006-12-21,2006-12-21,False
121022,061U,LUEBECK,315,SHIPC,2006-12-21,2006-12-21,False
121023,061V,BRAUNSCHWEIG,315,SHIPC,2006-12-21,2006-12-21,False
121024,061W,BREMEN,315,SHIPC,2006-12-21,2006-12-21,False
121025,061X,NIEDERSACHSEN,315,SHIPC,2006-12-21,2006-12-21,False
121026,061Y,GEORGE FOCH,315,SHIPC,2006-12-21,2006-12-21,False
121027,061Z,SCHLESWIG,315,SHIPC,2006-12-21,2006-12-21,False
121028,0621,ROUTE: HAMBURG - HULL,315,SHIPC,2006-12-21,2009-12-11,False
198318,0624,MSC LIVORNO,315,SHIPC,2019-01-24,2019-01-24,False
167853,0627,KYOTO EXPRESS,315,SHIPC,2016-08-25,2016-08-25,False
171201,0628,VIENNA EXPRESS,315,SHIPC,2017-06-13,2017-06-13,False
121029,062A,PADERBORN,315,SHIPC,2006-12-21,2006-12-21,False
121030,062B,DUERN,315,SHIPC,2006-12-21,2006-12-21,False
121031,062C,KONSTANZ,315,SHIPC,2006-12-21,2006-12-21,False
121032,062D,WOLFSBURG,315,SHIPC,2006-12-21,2006-12-21,False
121033,062E,ULM,315,SHIPC,2006-12-21,2006-12-21,False
121034,062F,FULDA,315,SHIPC,2006-12-21,2006-12-21,False
121035,062G,LINDAU,315,SHIPC,2006-12-21,2006-12-21,False
121036,062H,TUEBINGEN,315,SHIPC,2006-12-21,2006-12-21,False
121037,062I,MINDEN,315,SHIPC,2006-12-21,2006-12-21,False
121038,062J,KOBLENZ,315,SHIPC,2006-12-21,2006-12-21,False
121039,062K,WETZLAR,315,SHIPC,2006-12-21,2006-12-21,False
121040,062L,WEILHEIM,315,SHIPC,2006-12-21,2006-12-21,False
121041,062M,VOELKLINGEN,315,SHIPC,2006-12-21,2006-12-21,False
121042,062N,CUXHAVEN,315,SHIPC,2006-12-21,2006-12-21,False
121043,062P,MARBURG,315,SHIPC,2006-12-21,2006-12-21,False
121044,062Q,NAJADE,315,SHIPC,2006-12-21,2006-12-21,False
121045,062R,DONAU,315,SHIPC,2006-12-21,2006-12-21,False
121046,062S,LAHN,315,SHIPC,2006-12-21,2006-12-21,False
121047,062T,WERRA,315,SHIPC,2006-12-21,2006-12-21,False
121048,062U,FEHMARN,315,SHIPC,2006-12-21,2006-12-21,False
121049,062V,EISBAER,315,SHIPC,2006-12-21,2006-12-21,False
121050,062W,SPIEKEROOG,315,SHIPC,2006-12-21,2006-12-21,False
121051,062X,WALTHER VON LEDEBUR,315,SHIPC,2006-12-21,2006-12-21,False
121052,062Y,RECTEUR DUBUISSON,315,SHIPC,2006-12-21,2006-12-21,False
121053,062Z,THETIS,315,SHIPC,2006-12-21,2006-12-21,False
121054,063A,HERMES,315,SHIPC,2006-12-21,2006-12-21,False
121055,063B,PORT HARCOURT,315,SHIPC,2006-12-21,2006-12-21,False
121056,063C,CARIBIA EXPRESS,315,SHIPC,2006-12-21,2006-12-21,False
121057,063D,SIERRA EXPRESS,315,SHIPC,2006-12-21,2006-12-21,False
121058,063E,COLUMBUS,315,SHIPC,2006-12-21,2006-12-21,False
121059,063F,EUROPA,315,SHIPC,2006-12-21,2006-12-21,False
121060,063G,FORELLE,315,SHIPC,2006-12-21,2006-12-21,False
121061,063H,GEESTE,315,SHIPC,2006-12-21,2006-12-21,False
198410,063I,BARBARA,315,SHIPC,2019-02-04,2019-02-04,False
121062,063J,HECHT,315,SHIPC,2006-12-21,2006-12-21,False
121063,063K,ISLAND,315,SHIPC,2006-12-21,2006-12-21,False
121064,063L,RESERVE-HOENAU,315,SHIPC,2006-12-21,2006-12-21,False
121065,063M,SASSNITZ-TRELLEBORG,315,SHIPC,2006-12-21,2006-12-21,False
121066,063N,SCHELLFISCH,315,SHIPC,2006-12-21,2006-12-21,False
121067,063P,SDFALL,315,SHIPC,2006-12-21,2006-12-21,False
121068,063Q,TEREDO VERSUCHSSTAND,315,SHIPC,2006-12-21,2006-12-21,False
121069,063R,THUNFISCH,315,SHIPC,2006-12-21,2006-12-21,False
148397,063S,RIO BLANCO,315,SHIPC,2015-03-17,2015-03-17,False
195298,063W,MSC LA SPEZIA,315,SHIPC,2018-01-27,2018-01-27,False
195948,063Z,BANGKOK EXPRESS,315,SHIPC,2018-04-13,2018-04-13,False
171181,0641,P&O Nedlloyd Santiago,315,SHIPC,2017-06-13,2017-06-13,False
195394,0647,HANJIN BASEL,315,SHIPC,2018-02-19,2018-02-19,False
198409,064H,SG127,315,SHIPC,2019-02-04,2019-02-04,False
196964,064Q,MetOp-A,315,SHIPC,2018-08-09,2018-08-09,False
198385,064S,ODIN,315,SHIPC,2019-02-02,2019-02-02,False
195492,0655,ROTTERDAM EXPRESS,315,SHIPC,2018-03-04,2018-03-04,False
198021,065F,CMA CGM VELA,315,SHIPC,2018-12-03,2018-12-03,False
195247,065I,HANJIN BOSTON,315,SHIPC,2018-01-17,2018-01-17,False
195485,065L,BUDAPEST EXPRESS,315,SHIPC,2018-03-03,2018-03-03,False
195486,065U,BREMEN EXPRESS,315,SHIPC,2018-03-03,2018-03-03,False
201432,065X,NORTHERN MAGNUM,315,SHIPC,2019-08-28,2019-08-28,False
198406,066B,IFM13,315,SHIPC,2019-02-04,2019-02-04,False
168195,066E,OSTFRIESLAND,315,SHIPC,2016-09-20,2016-09-20,False
198516,066G,NORTHERN JULIE,315,SHIPC,2019-02-15,2019-02-15,False
232113,066L,IFM04,315,SHIPC,2021-02-23,2021-02-23,False
198770,066P,COMET,315,SHIPC,2019-05-01,2019-05-01,False
168107,066T,MSC TORONTO,315,SHIPC,2016-09-13,2016-09-13,False
200138,066V,MONTE VERDE,315,SHIPC,2019-07-12,2019-07-12,False
155096,066X,DALIAN EXPRESS,315,SHIPC,2015-10-26,2016-02-24,False
168059,066Y,LUDWIGSHAFEN EXPRESS,315,SHIPC,2016-09-05,2016-09-05,False
201624,0673,DUESSELDORF EXPRESS,315,SHIPC,2019-09-15,2019-09-23,False
195496,0677,RIO NEGRO,315,SHIPC,2018-03-05,2018-03-05,False
168771,0679,PRAGUE EXPRESS,315,SHIPC,2016-11-04,2016-11-04,False
129580,067A,MAERSK DAMASCUS,315,SHIPC,2007-02-27,2009-09-10,False
129585,067B,MAERSK DENTON,315,SHIPC,2007-02-27,2009-09-04,False
200252,067E,GROSSHERZOGIN ELISABETH,315,SHIPC,2019-07-29,2019-07-29,False
121070,067F,FIXED PLATFORMS,315,SHIPC,2006-12-21,2018-02-04,True
168777,067O,WESTWOOD PACIFIC,315,SHIPC,2016-11-04,2017-06-13,False
198090,067P,EVER CHARMING,315,SHIPC,2018-12-13,2018-12-13,False
198408,067Z,Hydrograf,315,SHIPC,2019-02-04,2019-02-04,False
198533,0680,FRITHJOF,315,SHIPC,2019-02-22,2019-02-22,False
168057,0681,LT CORTESIA,315,SHIPC,2016-09-05,2016-09-05,False
200231,0682,HANSA VICTORY,315,SHIPC,2019-07-24,2019-07-24,False
195482,0689,BERLIN EXPRESS,315,SHIPC,2018-03-03,2018-03-03,False
200192,068B,ITAL CONTESSA,315,SHIPC,2019-07-17,2019-07-17,False
232119,068E,DIPSY,315,SHIPC,2021-02-23,2021-02-23,False
198407,068F,IFM12,315,SHIPC,2019-02-04,2019-02-04,False
195490,068N,HANOVER EXPRESS,315,SHIPC,2018-03-04,2018-03-04,False
168110,068T,MSC TEXAS,315,SHIPC,2016-09-13,2016-09-13,False
121071,0690,MULTIPLE SHIPS,315,SHIPC,2006-12-21,2015-01-22,True
121072,0699,UNKNOWN PLATFORMS,315,SHIPC,2006-12-21,2015-01-22,True
121073,06A2,ARIANA,315,SHIPC,2006-12-21,2006-12-21,False
121074,06A3,ATAIR,315,SHIPC,2006-12-21,2018-06-12,True
121075,06A4,ALLIANCE,315,SHIPC,2006-12-21,2016-02-24,False
130392,06A5,Alkor,315,SHIPC,2007-09-20,2009-12-03,False
130395,06A6,Alkor,315,SHIPC,2007-09-20,2016-02-24,False
130420,06A7,Atair,315,SHIPC,2007-10-18,2016-02-24,False
130421,06A8,Atair,315,SHIPC,2007-10-18,2016-02-24,False
139504,06A9,Alianca Andes,315,SHIPC,2014-01-29,2016-02-24,False
121076,06AA,ALEMANIA,315,SHIPC,2006-12-21,2006-12-21,False
121077,06AB,ALSTER EXPRESS,315,SHIPC,2006-12-21,2006-12-21,False
121078,06AC,WEGA,315,SHIPC,2006-12-21,2009-09-04,False
121079,06AD,ANTON DOHRN I,315,SHIPC,2006-12-21,2020-09-28,False
121080,06AE,AADE,315,SHIPC,2006-12-21,2011-08-03,False
121081,06AF,A FREYMANN,315,SHIPC,2006-12-21,2006-12-21,False
121082,06AG,AVON,315,SHIPC,2006-12-21,2006-12-21,False
121083,06AH,A. LEONHARDT,315,SHIPC,2006-12-21,2006-12-21,False
121084,06AI,Meerkatze,315,SHIPC,2006-12-21,2015-05-29,False
121085,06AJ,AUSSENJADE,315,SHIPC,2006-12-21,2006-12-21,False
121086,06AK,ALKOR,315,SHIPC,2006-12-21,2018-06-12,True
121087,06AL,ALTAIR,315,SHIPC,2006-12-21,2006-12-21,False
121088,06AM,AMRUMBANK,315,SHIPC,2006-12-21,2015-10-12,False
121089,06AN,ARKONA BECKEN,315,SHIPC,2006-12-21,2006-12-21,False
131639,06AO,ANDREA,315,SHIPC,2009-02-04,2009-02-04,False
121090,06AP,LIGHT SHIP ELBE 1,315,SHIPC,2006-12-21,2018-07-25,False
121091,06AQ,Polarstern,315,SHIPC,2006-12-21,2010-04-06,False
121092,06AR,AROS,315,SHIPC,2006-12-21,2006-12-21,False
121093,06AS,JEBSEN SOUTHLAND,315,SHIPC,2006-12-21,2006-12-21,False
196839,06AT,CONTSHIP ACTION,315,SHIPC,2018-07-26,2018-07-26,False
121094,06AU,AUGUSTA,315,SHIPC,2006-12-21,2006-12-21,False
131995,06AV,Alexander von Humboldt,315,SHIPC,2009-07-30,2019-08-14,False
121095,06AW,TFL ADAMS,315,SHIPC,2006-12-21,2006-12-21,False
121096,06AX,AXENFELS,315,SHIPC,2006-12-21,2006-12-21,False
121097,06AY,COLUMBUS OREGON,315,SHIPC,2006-12-21,2015-10-12,False
121098,06AZ,VALDIVIA,315,SHIPC,2006-12-21,2019-05-23,False
121099,06B2,BUTT,315,SHIPC,2006-12-21,2006-12-21,False
141002,06B3,BONN EXPRESS,315,SHIPC,2014-09-25,2014-09-25,False
139505,06B4,Cap Reinga,315,SHIPC,2014-01-29,2016-02-24,False
121100,06BA,BAUMWALL,315,SHIPC,2006-12-21,2006-12-21,False
121101,06BB,BUNTENSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121102,06BC,BUCHENSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121103,06BD,BADENSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121104,06BE,SONNE,315,SHIPC,2006-12-21,2018-07-22,False
121105,06BF,NORDDEICH,315,SHIPC,2006-12-21,2006-12-21,False
121106,06BG,BOERGEN,315,SHIPC,2006-12-21,2006-12-21,False
121107,06BH,BRUNSHAUSEN,315,SHIPC,2006-12-21,2006-12-21,False
121108,06BI,BISCHOFSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121109,06BJ,ORIENTAL KNIGHT,315,SHIPC,2006-12-21,2006-12-21,False
121110,06BK,BRITTA KRUEGER,315,SHIPC,2006-12-21,2006-12-21,False
121111,06BL,BLITZ,315,SHIPC,2006-12-21,2006-12-21,False
121112,06BM,BORNHOLM GATT,315,SHIPC,2006-12-21,2006-12-21,False
121113,06BN,BANT,315,SHIPC,2006-12-21,2006-12-21,False
121114,06BO,BORKUMRIFF,315,SHIPC,2006-12-21,2006-12-21,False
121115,06BP,PETRITERM,315,SHIPC,2006-12-21,2006-12-21,False
121116,06BQ,SAXON STAR,315,SHIPC,2006-12-21,2006-12-21,False
121117,06BR,BRUNSKAMP,315,SHIPC,2006-12-21,2006-12-21,False
121118,06BS,BUISE,315,SHIPC,2006-12-21,2006-12-21,False
121119,06BT,BUNTENTOR,315,SHIPC,2006-12-21,2006-12-21,False
121120,06BU,BURCHANA,315,SHIPC,2006-12-21,2006-12-21,False
121121,06BV,BAVARIA,315,SHIPC,2006-12-21,2006-12-21,False
121122,06BW,EUROLINER,315,SHIPC,2006-12-21,2006-12-21,False
121123,06BX,SZCZECIN TRADER,315,SHIPC,2006-12-21,2006-12-21,False
121124,06BY,BAYERNSTEIN,315,SHIPC,2006-12-21,2006-12-21,False
121125,06BZ,UBENA,315,SHIPC,2006-12-21,2006-12-21,False
195301,06C0,DALLAS EXPRESS,315,SHIPC,2018-01-29,2018-01-29,False
132285,06C1,CARL FR. GAUSS,315,SHIPC,2010-03-24,2016-02-24,False
195372,06C3,SOFIA EXPRESS,315,SHIPC,2018-02-16,2018-02-16,False
121126,06CA,MOSEL,315,SHIPC,2006-12-21,2006-12-21,False
121127,06CB,WISMAR,315,SHIPC,2006-12-21,2006-12-21,False
121128,06CC,COLUMBUS CANTERBURY,315,SHIPC,2006-12-21,2006-12-21,False
121129,06CD,COLUMBUS CANADA,315,SHIPC,2006-12-21,2006-12-21,False
121130,06CE,ICEBIRD,315,SHIPC,2006-12-21,2016-02-24,False
121131,06CF,CAP FINISTERRE,315,SHIPC,2006-12-21,2015-10-12,False
121132,06CG,COLUMBUS COROMANDEL,315,SHIPC,2006-12-21,2016-02-24,False
121133,06CH,COLUMBUS FLORIDA,315,SHIPC,2006-12-21,2006-12-21,False
132452,06CI,Capella,315,SHIPC,2010-08-06,2010-08-06,False
131799,06CJ,Christiane Bolten,315,SHIPC,2009-03-06,2009-12-08,False
148313,06CK,CAP VICTOR,315,SHIPC,2015-03-03,2015-03-03,False
121134,06CL,COLUMBUS LOUISIANA,315,SHIPC,2006-12-21,2006-12-21,False
132447,06CM,Rio de la Plata,315,SHIPC,2010-08-06,2013-08-15,False
136395,06CN,Cornelia,315,SHIPC,2012-11-22,2012-11-22,False
121135,06CO,CORDILLERA,315,SHIPC,2006-12-21,2006-12-21,False
198771,06CQ,SEBASTIAN,315,SHIPC,2019-05-01,2019-05-01,False
121136,06CR,CORAL ESSBERGER,315,SHIPC,2006-12-21,2006-12-21,False
121137,06CS,EBERHART ESSERBERGER,315,SHIPC,2006-12-21,2006-12-21,False
121138,06CT,COLUMBUS VIRGINIA,315,SHIPC,2006-12-21,2006-12-21,False
121139,06CV,COLUMBUS VICTORIA,315,SHIPC,2006-12-21,2006-12-21,False
121140,06CW,COLUMBUS WELLINGTON,315,SHIPC,2006-12-21,2006-12-21,False
121141,06CX,ACT 10,315,SHIPC,2006-12-21,2006-12-21,False
141005,06CY,CONTI ASIA,315,SHIPC,2014-09-25,2014-09-25,False
148314,06CZ,CANBERRA EXPRESS,315,SHIPC,2015-03-03,2020-02-06,False
121142,06DA,ANTON DOHRN II,315,SHIPC,2006-12-21,2020-09-28,False
132247,06DB,Damkerort,315,SHIPC,2010-03-16,2013-08-15,False
121143,06DE,DEUTSCHLAND,315,SHIPC,2006-12-21,2006-12-21,False
121144,06DF,KARLSBURG,315,SHIPC,2006-12-21,2006-12-21,False
121145,06DG,ERICA BOLTEN,315,SHIPC,2006-12-21,2006-12-21,False
121146,06DH,ATHENE,315,SHIPC,2006-12-21,2006-12-21,False
198405,06DI,IFM14,315,SHIPC,2019-02-04,2019-02-04,False
121147,06DJ,CHARLOTTE,315,SHIPC,2006-12-21,2006-12-21,False
121148,06DK,MEIERWIK,315,SHIPC,2006-12-21,2006-12-21,False
121149,06DL,PAASCHBURG,315,SHIPC,2006-12-21,2006-12-21,False
121150,06DM,OTTO HAHN,315,SHIPC,2006-12-21,2006-12-21,False
121151,06DN,DAGMAR AAEN,315,SHIPC,2006-12-21,2017-08-10,False
132248,06DO,Drossel,315,SHIPC,2010-03-16,2010-03-16,False
121152,06DR,DRACHE,315,SHIPC,2006-12-21,2006-12-21,False
168114,06DW,NEW YORK EXPRESS,315,SHIPC,2016-09-13,2016-09-13,False
121153,06E1,ELBE 1,315,SHIPC,2006-12-21,2006-12-21,False
121154,06E2,ELBE 3,315,SHIPC,2006-12-21,2006-12-21,False
121155,06E3,ELBE EXPRESS,315,SHIPC,2006-12-21,2006-12-21,False
154990,06E7,QUEST,315,SHIPC,2015-09-29,2015-09-29,False
121156,06EA,ELBSANDE,315,SHIPC,2006-12-21,2006-12-21,False
121157,06EB,ELLENBOGEN,315,SHIPC,2006-12-21,2006-12-21,False
148315,06EC,NEDLLOYD ENCOUNTER,315,SHIPC,2015-03-03,2015-03-03,False
121158,06ED,ESSO DEUTSCHLAND,315,SHIPC,2006-12-21,2015-11-04,False
121159,06EE,ESSO EUROPA,315,SHIPC,2006-12-21,2006-12-21,False
121160,06EF,ERZHERZOG FRIEKRICK,315,SHIPC,2006-12-21,2006-12-21,False
121161,06EG,ARGE ELBE,315,SHIPC,2006-12-21,2006-12-21,False
195489,06EH,HERMANN MARWEDE,315,SHIPC,2018-03-04,2018-03-04,False
121162,06EL,ELBE,315,SHIPC,2006-12-21,2006-12-21,False
121163,06EM,EMS,315,SHIPC,2006-12-21,2016-02-24,False
121164,06EN,EENDRACHT,315,SHIPC,2006-12-21,2006-12-21,False
121165,06ER,E. ROTH,315,SHIPC,2006-12-21,2006-12-21,False
121166,06ES,ELSFLETH,315,SHIPC,2006-12-21,2006-12-21,False
121167,06EV,EISVOGEL,315,SHIPC,2006-12-21,2006-12-21,False
135370,06EX,Explora,315,SHIPC,2011-07-04,2016-02-24,False
135369,06EZ,Elisabeth Mann Borgese,315,SHIPC,2011-07-04,2016-02-24,False
198089,06F4,EVER CHAMPION,315,SHIPC,2018-12-13,2018-12-13,False
121168,06FD,FRIESLAND,315,SHIPC,2006-12-21,2006-12-21,False
121169,06FE,FEHMARNBELT,315,SHIPC,2006-12-21,2006-12-21,False
196219,06FF,ESSEN EXPRESS,315,SHIPC,2018-05-16,2018-05-16,False
121170,06FI,FRIDTJOF NANSEN,315,SHIPC,2006-12-21,2018-06-14,True
195537,06FJ,CMA CGM BALZAC,315,SHIPC,2018-03-15,2018-03-15,False
121171,06FK,FRANKFURT,315,SHIPC,2006-12-21,2006-12-21,False
121172,06FL,FLENSBURG,315,SHIPC,2006-12-21,2006-12-21,False
121173,06FM,MORAY FIRTH,315,SHIPC,2006-12-21,2006-12-21,False
148316,06FN,FINO 1,315,SHIPC,2015-03-03,2015-07-08,False
121174,06FR,FRANKEN,315,SHIPC,2006-12-21,2006-12-21,False
200331,06FV,HANJIN GOTHENBURG,315,SHIPC,2019-08-15,2019-08-15,False
199902,06FZ,SANTA ISABEL,315,SHIPC,2019-06-21,2019-06-21,False
195222,06G0,ROBIN HOOD,315,SHIPC,2018-01-03,2018-01-03,False
130432,06G1,Gauss,315,SHIPC,2007-10-22,2016-02-24,False
130433,06G2,Gauss,315,SHIPC,2007-10-22,2016-02-24,False
199905,06G4,HATSU CRYSTAL,315,SHIPC,2019-06-21,2019-06-21,False
121175,06GA,GAUSS,315,SHIPC,2006-12-21,2018-06-14,True
121176,06GB,SPARKLING WAVE,315,SHIPC,2006-12-21,2006-12-21,False
121177,06GC,GERBEK,315,SHIPC,2006-12-21,2006-12-21,False
121178,06GD,HUSUM,315,SHIPC,2006-12-21,2006-12-21,False
121179,06GE,SINE IRA,315,SHIPC,2006-12-21,2006-12-21,False
121180,06GF,STERN VON RIO,315,SHIPC,2006-12-21,2006-12-21,False
121181,06GG,NEW LOVE,315,SHIPC,2006-12-21,2006-12-21,False
121182,06GH,OSTEMAAT,315,SHIPC,2006-12-21,2006-12-21,False
121183,06GI,ISAR,315,SHIPC,2006-12-21,2006-12-21,False
121184,06GJ,LA LINDA,315,SHIPC,2006-12-21,2006-12-21,False
121185,06GK,DEVON,315,SHIPC,2006-12-21,2006-12-21,False
121186,06GL,GIGA,315,SHIPC,2006-12-21,2006-12-21,False
121187,06GM,WILLIAM SHAKESPEARE,315,SHIPC,2006-12-21,2006-12-21,False
121188,06GN,NEREUS,315,SHIPC,2006-12-21,2006-12-21,False
132287,06GO,Grinna,315,SHIPC,2010-03-24,2010-03-24,False
121189,06GP,AUDIEK,315,SHIPC,2006-12-21,2006-12-21,False
121190,06GQ,DESIREE,315,SHIPC,2006-12-21,2006-12-21,False
121191,06GR,GERTRUD II,315,SHIPC,2006-12-21,2006-12-21,False
121192,06GS,CARSTEN,315,SHIPC,2006-12-21,2006-12-21,False
121193,06GT,GERTRUD-MARTA,315,SHIPC,2006-12-21,2006-12-21,False
136382,06GU,Gerda-Bianka,315,SHIPC,2012-11-20,2012-11-20,False
201637,06GW,SANTA LAURA,315,SHIPC,2019-09-23,2019-09-23,False
121194,06GZ,GAZELLE,315,SHIPC,2006-12-21,2006-12-21,False
168421,06H1,YANTIAN EXPRESS,315,SHIPC,2016-09-29,2017-06-13,False
121195,06HA,HAHNENTOR,315,SHIPC,2006-12-21,2006-12-21,False
121196,06HB,H. BAUMGARTEN,315,SHIPC,2006-12-21,2006-12-21,False
121197,06HC,HANAU,315,SHIPC,2006-12-21,2006-12-21,False
168105,06HD,NEUWERK,315,SHIPC,2016-09-13,2016-09-13,False
121198,06HE,HEIDELBERG,315,SHIPC,2006-12-21,2006-12-21,False
121199,06HF,FRIEDRICH HEINCKE,315,SHIPC,2006-12-21,2016-02-24,False
121200,06HG,HORNGOLF,315,SHIPC,2006-12-21,2006-12-21,False
195488,06HI,MONTE ALEGRE,315,SHIPC,2018-03-04,2018-03-04,False
121201,06HK,HEINCKE,315,SHIPC,2006-12-21,2011-08-02,False
198402,06HL,ODIN,315,SHIPC,2019-02-04,2019-02-04,False
121202,06HM,HAMMONIA,315,SHIPC,2006-12-21,2006-12-21,False
121203,06HN,HANNOVER,315,SHIPC,2006-12-21,2006-12-21,False
121204,06HP,HELICOPTER,315,SHIPC,2006-12-21,2015-01-22,True
198411,06HQ,Annie Hillina,315,SHIPC,2019-02-04,2019-02-04,False
121205,06HR,HELGOLAND REEDE,315,SHIPC,2006-12-21,2006-12-21,False
121206,06HS,HERMANN SCHULTE,315,SHIPC,2006-12-21,2006-12-21,False
121207,06HT,HAITHABU,315,SHIPC,2006-12-21,2015-03-06,False
121208,06HU,HUNTE,315,SHIPC,2006-12-21,2006-12-21,False
198416,06HV,HAITHABU,315,SHIPC,2019-02-05,2019-02-11,False
121209,06HW,WALTHER HERWIG,315,SHIPC,2006-12-21,2018-06-12,True
121210,06HX,HAMBURG EXPRESS,315,SHIPC,2006-12-21,2006-12-21,False
154850,06HY,Hamburg Express,315,SHIPC,2015-08-26,2015-08-26,False
196159,06HZ,SEOUL EXPRESS,315,SHIPC,2018-05-03,2018-05-03,False
140827,06I0,Amadeus,315,SHIPC,2014-05-14,2014-05-14,False
140825,06I1,IFM01,315,SHIPC,2014-05-14,2014-05-14,False
140824,06I2,IFM02,315,SHIPC,2014-05-14,2015-09-11,False
140823,06I3,IFM03,315,SHIPC,2014-05-14,2015-09-11,False
140822,06I5,IFM05,315,SHIPC,2014-05-14,2014-05-14,False
140821,06I6,IFM06,315,SHIPC,2014-05-14,2015-09-11,False
140820,06I7,IFM07,315,SHIPC,2014-05-14,2015-09-11,False
140819,06I8,IFM08,315,SHIPC,2014-05-14,2014-05-14,False
140818,06I9,IFM09,315,SHIPC,2014-05-14,2015-09-11,False
140817,06IA,IFM10,315,SHIPC,2014-05-14,2015-09-11,False
140816,06IB,IFM11,315,SHIPC,2014-05-14,2015-09-11,False
200036,06II,BUXCLIFF,315,SHIPC,2019-07-08,2019-07-08,False
200215,06IL,HANJIN MIAMI,315,SHIPC,2019-07-23,2019-07-23,False
198517,06IR,PARADISE N,315,SHIPC,2019-02-16,2019-03-02,False
198555,06IT,PEENE ORE,315,SHIPC,2019-02-26,2019-02-26,False
198141,06IW,HANJIN DALLAS,315,SHIPC,2019-01-02,2019-01-02,False
148318,06J2,JADE,315,SHIPC,2015-03-03,2015-03-03,False
196217,06J6,NAGOYA EXPRESS,315,SHIPC,2018-05-16,2018-05-16,False
148319,06JA,ADLERGRUND,315,SHIPC,2015-03-03,2015-03-03,False
148321,06JD,ASTARTE,315,SHIPC,2015-03-05,2015-03-05,False
121211,06JF,JULIUS FOCK,315,SHIPC,2006-12-21,2006-12-21,False
121212,06JH,J. H. WILHEHNS.,315,SHIPC,2006-12-21,2006-12-21,False
141004,06JI,BONN,315,SHIPC,2014-09-25,2020-02-06,False
121213,06JM,JOHANNES MULLER,315,SHIPC,2006-12-21,2006-12-21,False
130430,06JR,Clupea,315,SHIPC,2007-10-22,2020-09-28,False
130431,06JS,Clupea,315,SHIPC,2007-10-22,2016-02-24,False
121214,06JW,JAN WELLEM,315,SHIPC,2006-12-21,2006-12-21,False
131994,06JX,DENEB,315,SHIPC,2009-07-29,2009-07-29,False
132106,06K1,Komet,315,SHIPC,2009-12-15,2009-12-15,False
132107,06K2,KOMET,315,SHIPC,2009-12-15,2016-02-24,False
132109,06K3,Komet,315,SHIPC,2009-12-15,2016-02-24,False
200220,06K4,HERMANN WULFF,315,SHIPC,2019-07-23,2019-07-23,False
121215,06KA,KATJANA,315,SHIPC,2006-12-21,2006-12-21,False
121216,06KB,KOELN ATLANTIC,315,SHIPC,2006-12-21,2006-12-21,False
121217,06KF,KAP FARVEL,315,SHIPC,2006-12-21,2006-12-21,False
121218,06KI,F. S. KIEL,315,SHIPC,2006-12-21,2006-12-21,False
130576,06KL,HELGOLAND,315,SHIPC,2008-02-06,2008-02-06,False
